alltag,contentsid,title,address,roadaddress,tag,introduction,readcnt,likecnt,reviewcnt,markcnt,snssharecnt,schedulecnt,visitcnt,evelpt,latitude,longitude,postcode,phoneno,sbst,created,changed,catemappList,festivalcontents,PHOTOSHARECOUNT,reservelink,contentscd.value,contentscd.label,contentscd.refId,region1cd.value,region1cd.label,region1cd.refId,region2cd.value,region2cd.label,region2cd.refId,repPhoto.descseo,repPhoto.photoid.photoid,repPhoto.photoid.imgpath,repPhoto.photoid.thumbnailpath,category,repPhoto
"accommodations,pension,barbecue,parkinglot,ondolroom/underfloor-heatedroom,Public Parking,Cash Payment,Credit Card Payment,Restrooms,Free WiFi,Smoking Area,Convenience Store,Beverage Stand,Hentian Minuman,Guidance and Information Facilities,Alarm and Evacuation Facilities,Keudahan Penggera dan Pemindahan,Very Difficult",CNTS_000000000019179,Tomato House,"359-4, Sincheon-ri, Seongsan-eup, Seogwipo-si, Jeju-do",,"accommodations,pension,barbecue,parkinglot,ondolroom/underfloor-heatedroom","Conveniently Located Near Seongsan Sunrise Peak, Seopjikoji and Seongsan Port, Anglers Can Start Fishing After a 5-Minute Walk",2089,0,0,0,0,0,0,,33.4698532,126.9305924,,064-784-2214,"You can leave your baggage here before entering and after leaving the rooms. If you notify us before 5:00pm, we can arrange a bus tour that goes to Olle Trail routes 1 and 2 from 6:00-7:00pm.",20161019170146,20240810011657,"[{'seq': 32331, 'contentsid': {'value': 'CNTS_000000000019179', 'label': 'Tomato House', 'refId': 'CNTS_000000000019179'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000022', 'label': 'Pensions/Lodgings', 'refId': 'cate0000000004>cate0000000022'}, 'cate3cd': {'value': 'cate0000000116', 'label': 'Pensions', 'refId': 'cate0000000022>cate0000000116'}, 'created': '20221013164330'}, {'seq': 32332, 'contentsid': {'value': 'CNTS_000000000019179', 'label': 'Tomato House', 'refId': 'CNTS_000000000019179'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'cate0000000004>lodge'}, 'cate3cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'lodge>lodge'}, 'created': '20221013164330'}]",,,,c3,Accommodations,contentscd>c3,region2,Seogwipo-si,region>region2,17,Seongsan,region2>17,Tomato House,4509.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/867dbafe-6a62-45ea-82bf-f17d442ce57b.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0bc7b715-5cc6-4df0-8764-edc836b4e0c1.gif,stay,
"숙소,럭셔리트래블인제주",CNTS_200000000014071,Tori Cottage × Hasisipark,"23, Jocheonbuk 6-gil, Jocheon-eup, Jeju-si, Jeju-do, Republic of Korea","23, Jocheonbuk 6-gil, Jocheon-eup, Jeju-si, Jeju-do, Republic of Korea","luxurytravelinjeju,accommodations",Cozy scenery of Jeju,436,0,0,0,0,0,0,0.0,33.5422556,126.6388695,,010-7751-2936,,20221114145246,20240808205143,"[{'seq': 42712, 'contentsid': {'value': 'CNTS_200000000014071', 'label': 'Tori Cottage × Hasisipark', 'refId': 'CNTS_200000000014071'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000022', 'label': 'Pensions/Lodgings', 'refId': 'cate0000000004>cate0000000022'}, 'cate3cd': {'value': 'cate0000000116', 'label': 'Pensions', 'refId': 'cate0000000022>cate0000000116'}, 'created': '20240112172337'}]",,0.0,,c3,Accommodations,contentscd>c3,region1,Jeju-si,region>region1,15,Jocheon,region1>15,토리코티지X하시시박,2019022609095.0,https://api.cdn.visitjeju.net/photomng/imgpath/202211/14/ed786624-8572-4719-8a8d-2b64b4569d78.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202211/14/00bbec63-927b-4abd-af79-7f512dfd9e69.jpg,stay,
"Public Parking,Cash Payment,Credit Card Payment,Restrooms,Free WiFi,Convenience Store,Guidance and Information Facilities,Alarm and Evacuation Facilities,Keudahan Penggera dan Pemindahan,Very Difficult",CONT_000000000500977,Tour Sketch Pension,"694, Iljuseo-ro, Seogwipo-si, Jeju-do",,"pension,accommodations",A Clean and Affordable Pension with a Family-like Atmosphere Near the Jungmun Resort,1852,0,0,1,0,0,0,,33.2555333,126.4360843,,064-738-8250,"Tourist attractions such as the Jungmun Resort, International Convention Center, beach, columnar joints, and Cheonjeyeon Falls are all less than 2 km away. Also, within 500 m, there is an international-size swimming pool that is good for training.",20160530111636,20240726065449,"[{'seq': 21467, 'contentsid': {'value': 'CONT_000000000500977', 'label': 'Tour Sketch Pension', 'refId': 'CONT_000000000500977'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000022', 'label': 'Pensions/Lodgings', 'refId': 'cate0000000004>cate0000000022'}, 'cate3cd': {'value': 'cate0000000116', 'label': 'Pensions', 'refId': 'cate0000000022>cate0000000116'}, 'created': '20191216102901'}, {'seq': 21468, 'contentsid': {'value': 'CONT_000000000500977', 'label': 'Tour Sketch Pension', 'refId': 'CONT_000000000500977'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'cate0000000004>lodge'}, 'cate3cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'lodge>lodge'}, 'created': '20191216102901'}]",,,,c3,Accommodations,contentscd>c3,region2,Seogwipo-si,region>region2,24,Jungmun,region2>24,Tour Sketch Pension,22618.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/976704c3-1303-4ec2-b178-498eae90dd3d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/bb49e7d9-bc80-449e-8f45-7436d2a613ec.jpg,stay,
"Pension,Public Parking,Cash Payment,Credit Card Payment,Restrooms,Free WiFi,Smoking Area,Beverage Stand,Hentian Minuman,Guidance and Information Facilities,Very Difficult",CONT_000000000500845,Tteuri Bada Pension,"31-16, Taewi-ro 510beon-gil, Namwon-eup, Seogwipo-si, Jeju-do",,"Pension,pension,accommodations",A Scenic Seaside Spot That Everyone Will Love,2236,0,0,0,0,0,0,,33.2715279,126.6997188,,064-764-5500,"Extra fee for exceeding the standard number of people: 10,000 won per person (free for those under 25 months old) / Fee for using barbecue: 20,000 won (mandarin tree log fire, grill / reservation at least 2 hours ahead are desired). / Visitors must bring their own toothbrushes and razors. / Nearby tourist attractions include Soesokkak Estuary, Pyoseon Beach, Eco Land, and Saryeoni Forest Path.",20160530111636,20240807050203,"[{'seq': 42017, 'contentsid': {'value': 'CONT_000000000500845', 'label': 'Tteuri Bada Pension', 'refId': 'CONT_000000000500845'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000022', 'label': 'Pensions/Lodgings', 'refId': 'cate0000000004>cate0000000022'}, 'cate3cd': {'value': 'cate0000000115', 'label': 'Lodgings', 'refId': 'cate0000000022>cate0000000115'}, 'created': '20231227164458'}, {'seq': 42018, 'contentsid': {'value': 'CONT_000000000500845', 'label': 'Tteuri Bada Pension', 'refId': 'CONT_000000000500845'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'cate0000000004>lodge'}, 'cate3cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'lodge>lodge'}, 'created': '20231227164458'}]",,,,c3,Accommodations,contentscd>c3,region2,Seogwipo-si,region>region2,25,Namwon,region2>25,Tteuri Bada Pension,21427.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/693279e8-a07a-4908-bfa2-ce6a23ca1ed7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/3a2f0589-9914-4ff3-ae13-9c17c3770e4e.jpg,stay,
"accommodations,pension,parkinglot,ondolroom/underfloor-heatedroom,Public Parking,Cash Payment,Credit Card Payment,Restrooms,Smoking Area,Beverage Stand,Hentian Minuman,Guidance and Information Facilities,Very Difficult",CONT_000000000500844,Ttookeura,"822-3, Susan-ri, Aewol-eup, Jeju-si, Jeju-do, Korea","31, Susanbuk-gil, Aewol-eup, Jeju-si, Jeju-do, Korea","accommodations,pension,parkinglot,ondolroom/underfloor-heatedroom",Thank You for Visiting Ttookeura Pension,2459,0,0,0,2,0,0,,33.4699637,126.3907147,,010-2880-7624,"*Extra fee for exceeding the standard number of people: 10,000 won per person (applies to 25 months and above) *For additional bedding: 10,000 won extra",20160530111636,20240809144610,"[{'seq': 43138, 'contentsid': {'value': 'CONT_000000000500844', 'label': 'Ttookeura', 'refId': 'CONT_000000000500844'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000022', 'label': 'Pensions/Lodgings', 'refId': 'cate0000000004>cate0000000022'}, 'cate3cd': {'value': 'cate0000000116', 'label': 'Pensions', 'refId': 'cate0000000022>cate0000000116'}, 'created': '20240124104439'}, {'seq': 43139, 'contentsid': {'value': 'CONT_000000000500844', 'label': 'Ttookeura', 'refId': 'CONT_000000000500844'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'cate0000000004>lodge'}, 'cate3cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'lodge>lodge'}, 'created': '20240124104439'}]",,,,c3,Accommodations,contentscd>c3,region1,Jeju-si,region>region1,12,Aewol,region1>12,Ttookeura,21424.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5a44342f-49bd-4616-88e3-5966b30cabd1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f981c8b9-b8a4-4ca4-9fe0-0918ee9717e8.jpg,stay,
"olletrail,pension,accommodations,swimmingpool,barbecue,sunset,sunsetpoint",CNTS_000000000018509,Udo Olle Pension,"42, Jeonheul-gil Udo-myeon, Jeju-si, Jeju-do",,"olletrail,pension,accommodations,swimmingpool,barbecue,sunset,sunsetpoint",Conveniently Located Near the Sea,2505,1,0,0,3,0,0,,33.521879,126.9532976,,064-783-0995,"We do not clean the rooms when you stay for an extended time. If you exceed the standard number of people, the extra charge is 10,000 won, and if there is a preschooler, extra bedding is 10,000 won.",20161010134403,20240809184647,"[{'seq': 32221, 'contentsid': {'value': 'CNTS_000000000018509', 'label': 'Udo Olle Pension', 'refId': 'CNTS_000000000018509'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000022', 'label': 'Pensions/Lodgings', 'refId': 'cate0000000004>cate0000000022'}, 'cate3cd': {'value': 'cate0000000116', 'label': 'Pensions', 'refId': 'cate0000000022>cate0000000116'}, 'created': '20221012133513'}, {'seq': 32222, 'contentsid': {'value': 'CNTS_000000000018509', 'label': 'Udo Olle Pension', 'refId': 'CNTS_000000000018509'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'cate0000000004>lodge'}, 'cate3cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'lodge>lodge'}, 'created': '20221012133513'}]",,,,c3,Accommodations,contentscd>c3,region3,Islets,region>region3,31,Udo,region3>31,Udo Olle Pension,3169.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9605e3ec-d38a-4ab4-aa5b-3b9650172ec0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7de64227-9da5-4146-a35f-0141d60b65ef.jpg,stay,
"Public Parking,Cash Payment,Credit Card Payment,Restrooms,Free WiFi,Smoking Area,Guidance and Information Facilities,Alarm and Evacuation Facilities,Keudahan Penggera dan Pemindahan,Very Difficult",CNTS_000000000018870,Udo Spang Guest House,"1750-7, Yeonpyeong-ri, Udo-myeon, Jeju-si, Jeju-do, Korea","7, Udo-ro, Udo-myeon, Jeju-si, Jeju-do, Korea","guesthouse,accommodations",A Remodeled Traditional Udo Home Close to Cheonjin Port,3278,0,0,0,1,0,0,,33.5033191,126.9556775,,010-9866-0185,"In every section there is a living room and kitchen and refrigerator for preparing food, and a shower and bathroom, and in the front yard there is place where you can barbecue.",20161017135846,20240809150007,"[{'seq': 17800, 'contentsid': {'value': 'CNTS_000000000018870', 'label': 'Udo Spang Guest House', 'refId': 'CNTS_000000000018870'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000001263', 'label': 'Guest Houses', 'refId': 'cate0000000004>cate0000001263'}, 'cate3cd': {'value': 'cate0000001264', 'label': 'Guest Houses', 'refId': 'cate0000001263>cate0000001264'}, 'created': '20190719165837'}, {'seq': 17801, 'contentsid': {'value': 'CNTS_000000000018870', 'label': 'Udo Spang Guest House', 'refId': 'CNTS_000000000018870'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'cate0000000004>lodge'}, 'cate3cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'lodge>lodge'}, 'created': '20190719165837'}]",,,,c3,Accommodations,contentscd>c3,region3,Islets,region>region3,31,Udo,region3>31,Udo Spang Guest House,3821.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a2f35875-cb79-4b2b-9c20-03265ce9e29f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1d5355cc-3f3f-4353-8a1c-45b25a04d64e.jpg,stay,
"pension,accommodations,publicwi-fizone,barbecue,ondolroom/underfloor-heatedroom,Public Parking,Cash Payment,Credit Card Payment,Restrooms,Free WiFi,Guidance and Information Facilities,Alarm and Evacuation Facilities,Keudahan Penggera dan Pemindahan,Very Difficult,Geo Brands,Penjenamaan Geo",CNTS_000000000020256,Umblang Pension,"3562,  Sagye-ri, Andeok-myeon, Seogwipo-si, Jeju-do",,"pension,accommodations,publicwi-fizone,barbecue,ondolroom/underfloor-heatedroom",Accommodations with a Geo Theme ,2649,0,0,0,1,0,0,,33.2209524,126.2923419,, 010-2692-2922,"There is a place for ""glamping"" (glamourous camping) where you can see Sanbangsan Mountain and Yongmeori Beach, regions that were formed by volcanic activity.",20161116162233,20240802141703,"[{'seq': 42115, 'contentsid': {'value': 'CNTS_000000000020256', 'label': 'Umblang Pension', 'refId': 'CNTS_000000000020256'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000022', 'label': 'Pensions/Lodgings', 'refId': 'cate0000000004>cate0000000022'}, 'cate3cd': {'value': 'cate0000000116', 'label': 'Pensions', 'refId': 'cate0000000022>cate0000000116'}, 'created': '20231228104226'}, {'seq': 42116, 'contentsid': {'value': 'CNTS_000000000020256', 'label': 'Umblang Pension', 'refId': 'CNTS_000000000020256'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'cate0000000004>lodge'}, 'cate3cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'lodge>lodge'}, 'created': '20231228104226'}]",,,,c3,Accommodations,contentscd>c3,region2,Seogwipo-si,region>region2,23,Andeok,region2>23,Umblang Pension,8083.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f38eb786-44a7-434a-8773-ca4dabf9797f.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/acb7aeec-44b6-4ae3-829b-86262dd2096c.gif,stay,
"accommodations,swimmingpool,4StarHotel,parkinglot,Public Parking,Cash Payment,Credit Card Payment,Restrooms,Free WiFi,Smoking Area,Convenience Store,Beverage Stand,Hentian Minuman,Guidance and Information Facilities,Alarm and Evacuation Facilities,Keudahan Penggera dan Pemindahan,Elevator,Step,Disabled Washrooms,Elevator,Parking for Disabled Persons,Special Room for Disabled Persons,Difficult",CNTS_000000000018161,Uni Hotel Jeju,"656, Aewolhaean-ro, Aewol-eup, Jeju-si, Jeju-do",,"accommodations,swimmingpool,4StarHotel,parkinglot",Enjoy the Beautiful Blue Sea and Stunning Hallasan Mountain From Along the Aewol Coastal Road,3480,1,0,10,0,0,0,,33.4794113,126.3732685,,064-741-5001,"The standard mountain view is only available for stays that include breakfast. If there is a bed for an infant available on the first day when you check in, it can be used for free (excluding additional bedding).",20160929170536,20240730193618,"[{'seq': 43069, 'contentsid': {'value': 'CNTS_000000000018161', 'label': 'Uni Hotel Jeju', 'refId': 'CNTS_000000000018161'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000020', 'label': 'Hotels', 'refId': 'cate0000000004>cate0000000020'}, 'cate3cd': {'value': 'cate0000000111', 'label': 'Regular Hotels', 'refId': 'cate0000000020>cate0000000111'}, 'created': '20240123131755'}, {'seq': 43070, 'contentsid': {'value': 'CNTS_000000000018161', 'label': 'Uni Hotel Jeju', 'refId': 'CNTS_000000000018161'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'hotel', 'label': 'Hotel', 'refId': 'cate0000000004>hotel'}, 'cate3cd': {'value': 'hotel', 'label': 'Hotel', 'refId': 'hotel>hotel'}, 'created': '20240123131755'}]",,,,c3,Accommodations,contentscd>c3,region1,Jeju-si,region>region1,12,Aewol,region1>12,Uni Hotel Jeju,1316.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9c9a388b-ade5-46d9-a705-4920cb6bfb35.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/638509a5-b742-4f9c-a1e1-9bff8b4a0625.gif,stay,
"guesthouse,Public Parking,Cash Payment,Credit Card Payment,Free WiFi,Guidance and Information Facilities,Alarm and Evacuation Facilities,Keudahan Penggera dan Pemindahan,Very Difficult",CONT_000000000500998,Uriduri Guest House,"10-1, Minsokhaean-ro 119beon-gil, Pyoseon-myeon, Seogwipo-si, Jeju-do",,"guesthouse,accommodations","An Unusually Colorful Lodging Made with Containers, Located in Pyoseon-myeon",1818,0,0,0,6,0,0,,33.307407,126.81277,63629,010-2616-1822,"An Unusually Colorful Lodging Made with Containers, Located in Pyoseon-myeon
*Extra fee for exceeding the standard number of people: 20,000 won per person / two bottles of Samdasoo water / no TV *There is a fun party with free Makgeolli (rice wine). It runs like a potluck, so guests need to bring their own food to share.",20160530111636,20240807034754,"[{'seq': 42068, 'contentsid': {'value': 'CONT_000000000500998', 'label': 'Uriduri Guest House', 'refId': 'CONT_000000000500998'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000022', 'label': 'Pensions/Lodgings', 'refId': 'cate0000000004>cate0000000022'}, 'cate3cd': {'value': 'cate0000000115', 'label': 'Lodgings', 'refId': 'cate0000000022>cate0000000115'}, 'created': '20231228091356'}, {'seq': 42069, 'contentsid': {'value': 'CONT_000000000500998', 'label': 'Uriduri Guest House', 'refId': 'CONT_000000000500998'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'cate0000000004>lodge'}, 'cate3cd': {'value': 'lodge', 'label': 'Lodge', 'refId': 'lodge>lodge'}, 'created': '20231228091356'}]",,,,c3,Accommodations,contentscd>c3,region2,Seogwipo-si,region>region2,26,Pyoseon,region2>26,Uriduri Guest House,22783.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1f39d478-91a6-41b1-9839-4dedfa71f08d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a98dd285-6f21-450e-a680-2f8fbe010d55.jpg,stay,
"safetravelsinjeju,accommodations,hotel,parkinglot,publicwi-fizone,Public Parking,Cash Payment,Credit Card Payment,Restrooms,Free WiFi,Convenience Store,Guidance and Information Facilities,Alarm and Evacuation Facilities,Keudahan Penggera dan Pemindahan,Availability of Manual Wheelchair Rental,Special Room for Disabled Persons,Difficult",CNTS_000000000022797,UTOP UBLESS HOTEL JEJU,"502, Johamhaean-ro, Jocheon-eup, Jeju-si, Jeju-do","502, Johamhaean-ro, Jocheon-eup, Jeju-si, Jeju-do","safetravelsinjeju,accommodations,hotel,parkinglot,publicwi-fizone",A hotel which is close to Hamdeok emerald beach,2454,0,0,15,1,0,0,,33.542328,126.66617,63333,064-780-9311,"

Jeju Utop Ubless Hotel is located right in front of Hamdeok Beach in Jeju City, creating a fantastic atmosphere with emerald sea and white sand. Nearby tourist attractions include Olle 19-gil, Seowubong Beach, Woljeongri Beach, and Crown CC.

With two basement floors and nine floors above ground, a total of 290 rooms are equipped with high-quality convenience facilities such as room composition, coffee shops, restaurants, and convenience stores that can satisfy various needs of users.



",20180206125834,20240808175121,"[{'seq': 30976, 'contentsid': {'value': 'CNTS_000000000022797', 'label': 'UTOP UBLESS HOTEL JEJU', 'refId': 'CNTS_000000000022797'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'cate0000000020', 'label': 'Hotels', 'refId': 'cate0000000004>cate0000000020'}, 'cate3cd': {'value': 'cate0000000112', 'label': 'Other Hotels', 'refId': 'cate0000000020>cate0000000112'}, 'created': '20220530161600'}, {'seq': 30977, 'contentsid': {'value': 'CNTS_000000000022797', 'label': 'UTOP UBLESS HOTEL JEJU', 'refId': 'CNTS_000000000022797'}, 'cate1cd': {'value': 'cate0000000004', 'label': 'Accommodations', 'refId': 'contscate>cate0000000004'}, 'cate2cd': {'value': 'generalAccomm', 'label': 'General Accomm.', 'refId': 'cate0000000004>generalAccomm'}, 'cate3cd': {'value': 'generalAccomm', 'label': 'General Accomm.', 'refId': 'generalAccomm>generalAccomm'}, 'created': '20220530161600'}]",,,,c3,Accommodations,contentscd>c3,region1,Jeju-si,region>region1,15,Jocheon,region1>15,유탑유블레스호텔,2019022601095.0,https://api.cdn.visitjeju.net/photomng/imgpath/202205/30/58aaa18c-10b4-4f5a-b0fe-76d09125e9f4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202205/30/bbb8bbd9-95a1-43fa-a3e3-413c192508e0.jpg,stay,
